ID,土地面積,移轉層次,總樓層數,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,主建物面積,陽台面積,附屬建物面積,站點數,高度壞地標數,中度壞地標數,輕度壞地標數,bad_score,公園圖書館,金融機構數,學生教職員總人數,縣市_鄉鎮市區,web單價元坪_mean_2018_2020,web單價元坪_min_2018_2020,web總價元_min_2018_2020,總面積,頂樓,電梯,縣市,路名,使用分區,主要用途,主要建材,region,直轄市,建物型態2
TR-80,-0.0950902923154938,2,5,36.0,-0.5326655826460264,-0.8193256863726953,0.0,293380,2764364,0.0295619488076669,-0.0057030260161249,-0.4384519028208025,284.0,0.0,0.0,1.0,1.1,2.0,2.0,17287.0,8,440518.4146919181,95104.27251,1080000,-1.3576942950348465,0,0,新北市,金門街,None,住家用,其他,北部,municipality,公寓
TR-81,-0.2551057480977057,13,15,12.25,0.8123284089152422,1.2182696910742103,1.0,304895,2763604,0.7520663424038949,0.4464754223506074,0.631255597418487,580.0,0.0,0.0,1.0,1.1,2.0,39.0,8746.0,8,357255.05976273585,38816.58618,110841,2.47707352234006,0,1,新北市,文化路,None,住家用,其他,北部,municipality,住宅大樓
TR-82,-0.361334092128552,3,4,46.833333333333336,-1.156614098167401,-0.8193256863726953,0.0,297440,2767536,-1.059286685081088,0.4396500872809207,-0.4384519028208025,481.0,,,,,,46.0,29685.0,8,440518.4146919181,95104.27251,1080000,-1.5362896972591757,0,0,新北市,中山路一段,None,住家用,鋼筋混凝土加強磚造,北部,municipality,公寓
TR-83,-0.0869669483601937,3,7,31.416666666666668,-0.0845257648682438,0.3114702319678166,1.0,218363,2674225,0.0821797315832732,-0.0125283610858113,0.4113356921796707,266.0,,,,,,20.0,27166.0,6,198818.08046116488,54386.85708,248234,0.2144161060137615,0,1,台中市,安順四街,None,住家用,其他,中部,others,華廈
TR-84,1.1007236184534646,10,19,0.4166666666666667,1.9269325710804968,1.6508145778711276,2.0,165853,2547249,1.4536367794119782,1.5044023581520192,-0.4384519028208025,6.0,,,,,,,12787.0,5,165039.62887303994,39633.11631,500000,5.082149507103644,0,1,台南市,生態二街,None,集合住宅,其他,南部,others,住宅大樓
TR-85,-0.8446009567829097,3,13,6.083333333333333,-0.5970138641730925,-0.8193256863726953,0.0,301724,2761757,-0.8004411407817348,-0.908353588982168,0.4946063359108733,336.0,0.0,0.0,1.0,1.1,4.0,3.0,8096.0,8,357255.05976273585,38816.58618,110841,-2.3246931395279558,0,1,新北市,安德街,None,集合住宅,其他,北部,municipality,住宅大樓
TR-86,0.9109546129178168,4,7,42.66666666666666,1.3753758722770724,-0.8193256863726953,0.0,301846,2768979,2.45676934781144,4.089498015795791,-0.4384519028208025,493.0,,,,,,19.0,30628.0,10,777128.71762229,197825.08518,439000,4.645548201700168,0,1,台北市,和平西路二段,住,其他,其他,北部,capital,華廈
TR-87,1.576900582318433,7,7,37.75,5.134004959331245,-0.8193256863726953,0.0,304556,2771794,6.32474216442899,-0.4851828146616034,-0.4384519028208025,633.0,,,,,,89.0,44267.0,10,651865.7116553828,136112.59746,160000,3.8294964582969455,1,1,台北市,龍江路,None,住家用,其他,北部,capital,華廈
TR-88,0.0520912413598237,7,24,9.916666666666666,0.1441404498440097,0.6590509445724821,1.0,253785,2743737,-0.0349372687882374,-0.9151789240518546,0.7166613858607458,19.0,,,,,9.0,4.0,12611.0,8,224281.80361785868,88115.83245,800000,-0.11198752963536274,0,1,新竹縣,六家五路二段,None,住家用,其他,北部,others,住宅大樓
TR-89,0.3005742388564125,5,25,7.0,1.378823101644593,2.8820227020752096,2.0,296020,2772501,1.0114776693137388,0.5454427808610621,-0.4384519028208025,243.0,1.0,0.0,1.0,2.3,3.0,13.0,29650.0,8,372336.1201893309,113735.70495,500000,4.806288584580865,0,1,新北市,新北大道三段,None,集合住宅,其他,北部,municipality,住宅大樓
TR-90,-0.098406923871208,13,15,6.333333333333333,0.2423864868183694,0.0503984967225344,1.0,179652,2508174,-0.1226335734142477,-0.0671310416433036,0.6654179127953905,222.0,,,,,1.0,3.0,19964.0,6,193007.90349215455,37256.2533,597000,0.22565394189760024,0,1,高雄市,孟子路,None,其他,其他,南部,municipality,住宅大樓
TR-91,2.302810288903883,3,5,14.75,-0.0701623091702378,-0.8193256863726953,0.0,286697,2771590,0.2485198190674481,-0.0142346948532332,0.6803639257727858,151.0,,,,,5.0,20.0,4018.0,6,204622.74418489775,10614.89169,59162,-0.9037226903961664,0,0,桃園市,文化七路,None,住家用,其他,北部,municipality,公寓
TR-92,-0.7100130095945067,11,19,13.0,0.1682710554166594,0.5833555893830216,1.0,288210,2759821,-0.031542573125295,-0.0859007130849417,-0.4384519028208025,466.0,0.0,0.0,1.0,1.1,4.0,4.0,10255.0,7,263833.84560817044,135008.4636,1680000,0.6657259317147393,0,1,新北市,大義路,None,住家用,其他,北部,municipality,住宅大樓
TR-93,0.4275195133294738,13,14,10.666666666666666,1.0702960732514275,0.3238286573048713,1.0,294710,2763389,0.7704542772448324,0.1069150026337027,1.446880877042057,209.0,0.0,0.0,1.0,1.1,2.0,13.0,21038.0,8,357698.07923593547,134122.51188,1600000,1.5010397331900014,0,1,新北市,員林街,None,住家用,其他,北部,municipality,住宅大樓
TR-94,-0.6267367172716827,16,19,11.25,0.3009893860662337,0.4026136188285955,1.0,218184,2666510,-0.0906668559215408,-0.0483613702016657,0.5906878479084142,112.0,,,,,,22.0,14308.0,6,186654.26268045258,53692.64118,550000,0.6552416346931635,0,1,台中市,德芳南路,None,集合住宅,其他,中部,others,住宅大樓
TR-95,0.4067064486392672,16,18,6.083333333333333,1.0059477917243618,0.822800080288458,1.0,314112,2773816,0.7263232336265819,0.1478670130518219,1.3251776285118386,425.0,0.0,0.0,1.0,1.1,1.0,6.0,7530.0,8,306172.2027061323,75041.433,500000,1.9766148850646414,0,1,新北市,明峰街,None,住家用,其他,北部,municipality,住宅大樓
TR-96,-0.0987433937391791,11,11,9.583333333333334,-0.2344802423554247,0.0967425917364897,1.0,296628,2772250,-0.6179762488985842,-0.672879529077983,0.4583088758229135,194.0,,,,,4.0,16.0,28776.0,8,372336.1201893309,113735.70495,500000,-0.8106171796969179,1,1,新北市,福德二街,None,集合住宅,其他,北部,municipality,住宅大樓
TR-97,0.5298303867546575,2,14,4.25,-0.2408001628625474,-0.8193256863726953,0.0,196284,2509581,-0.421649683058419,-0.9390675967957576,1.0881765655845703,,,,,,1.0,,4382.0,3,116121.09441904761,2168.59824,300000,-1.9991934460310004,0,1,屏東縣,廣東路,None,集合住宅,其他,南部,others,住宅大樓
TR-98,0.0734330444139846,9,13,2.75,-0.2884868357799267,0.9232122861520278,1.0,270814,2765975,-0.6312721402451082,-0.2189947469438289,-0.1971805504714216,59.0,,,,,4.0,1.0,3031.0,6,199884.98922961007,0.0,66000,0.41573070342827223,0,1,桃園市,文智路,None,集合住宅,其他,北部,municipality,住宅大樓
TR-99,0.6982816227981427,2,4,48.25,-0.4574010747884757,-0.8193256863726953,0.0,303882,2762773,0.0408776010174749,0.6700051458828413,-0.4384519028208025,309.0,1.0,0.0,1.0,2.3,3.0,13.0,16108.0,8,357255.05976273585,38816.58618,110841,-0.6067216152783297,0,0,新北市,三民路,None,住家用,其他,北部,municipality,公寓
TR-100,1.88354479985001,3,14,6.916666666666667,2.576735306858282,2.1018971026736266,2.0,299303,2775866,2.165108412103644,1.5078150256868623,1.0454736713634414,180.0,0.0,0.0,1.0,1.1,5.0,2.0,26875.0,8,393729.7417472918,207375.51249,1160000,6.1864474352187715,0,1,新北市,集賢路,None,住家用,其他,北部,municipality,住宅大樓
TR-101,0.7602401456288039,7,7,27.0,0.6434141699066935,-0.8193256863726953,0.0,328334,2780576,0.9967673214409885,0.5352047782565322,0.3985248239133322,,,,,,,1.0,3595.0,3,142448.8671365625,48337.26138,600000,0.35929326179053045,1,1,基隆市,福民街,None,住家用,其他,北部,others,華廈
TR-102,-0.0181828939221209,8,12,11.166666666666666,0.2383647192229285,0.7625527567703156,1.0,311777,2772477,-0.1274427256034161,0.0181856467277779,1.1778526434489425,452.0,,,,,,21.0,16201.0,9,597437.0004844866,259226.82864,5700000,1.019103122721022,0,1,台北市,園區街,None,住家用,其他,北部,capital,住宅大樓
TR-103,0.0748750581338604,3,4,46.16666666666666,-1.0204485381503057,-0.8193256863726953,0.0,296505,2768216,-0.492938291980208,-1.6420771089734696,-0.4384519028208025,430.0,0.0,0.0,1.0,1.1,1.0,27.0,31199.0,8,440518.4146919181,95104.27251,1080000,-3.4818513334964702,0,0,新北市,幸福路,None,住家用,鋼筋混凝土加強磚造,北部,municipality,公寓
TR-104,0.550379082262887,7,15,3.1666666666666665,0.1441404498440097,1.252255360751111,0.0,242602,2747365,-0.0615290514812857,0.0164793129603563,-0.4384519028208025,18.0,,,,,2.0,,1304.0,6,208458.22816927437,38618.23878,360000,1.412875123555477,0,1,新竹市,榮濱南路,None,集合住宅,其他,北部,others,住宅大樓
TR-105,-0.1562316740382253,6,7,42.083333333333336,-0.2028806398198122,-0.8193256863726953,0.0,304548,2772609,-0.0872721602585983,1.7159877453123014,-0.4384519028208025,512.0,,,,,,47.0,40660.0,10,651865.7116553828,136112.59746,160000,0.693781419119794,0,1,台北市,錦州街,None,住家用,其他,北部,capital,華廈
TR-106,9.033914031225876,4,6,5.166666666666667,4.7777912580207005,3.70231318382222,2.0,296647,2782805,3.910830656771741,2.0487228299595195,-0.4384519028208025,197.0,,,,,,,4145.0,6,218900.48884811052,88648.06464,765894,10.52882727180244,0,1,新北市,八勢路,None,住家用,其他,北部,municipality,華廈
TR-107,-0.2377294827732027,3,5,44.41666666666666,-0.947482183204436,-0.8193256863726953,0.0,307400,2772340,-0.6142986619303966,-0.1933997404325043,-0.4384519028208025,470.0,,,,,,19.0,29505.0,10,695231.0652951592,367468.31061,1450000,-1.9602076100096355,0,0,台北市,新東街,None,住家用,其他,北部,capital,公寓
TR-108,0.2560640820362478,3,15,7.916666666666667,0.9019563724707989,0.0164128270456338,1.0,182002,2514857,0.458990950169873,0.6717114796502629,0.607769005596866,81.0,,,,,1.0,2.0,6589.0,4,150886.35412273844,48618.25353,300000,1.5900806791666957,0,1,高雄市,常興街,None,住家用,其他,南部,municipality,住宅大樓
TR-109,-0.2346291532754699,6,13,4.333333333333333,-0.5648397234095597,0.8042624422828756,1.0,269499,2772640,-0.8182632930121821,-0.0398297013645574,-0.4384519028208025,91.0,,,,,3.0,8.0,3185.0,6,202339.02803026635,20634.74118,700000,0.1995930175087585,0,1,桃園市,大興路,None,集合住宅,其他,北部,municipality,住宅大樓
TR-110,-1.25982880742113,6,14,14.583333333333334,-1.0267684586574282,-0.8193256863726953,0.0,295911,2766431,-1.1560355114749448,-1.2410886736293862,0.0974694196543705,387.0,0.0,0.0,1.0,1.1,9.0,20.0,30754.0,8,440518.4146919181,95104.27251,1080000,-3.0871828186595094,0,1,新北市,南雅東路,None,住家用,其他,北部,municipality,住宅大樓
TR-111,-1.1044037619805227,19,20,25.166666666666668,-0.5073859006175363,0.3639935396502993,1.0,299702,2772566,-0.4717214440868184,0.0096539778906696,-0.2249374317151558,257.0,0.0,1.0,2.0,3.35,3.0,41.0,21540.0,8,393729.7417472918,207375.51249,1160000,-0.1337383830765674,0,1,新北市,仁化街,None,住家用,其他,北部,municipality,住宅大樓
TR-112,-0.026306237877421,4,5,42.5,-0.8032730879964568,-0.8193256863726953,0.0,305922,2768388,-0.4459783353095057,0.2075886949115789,-0.4384519028208025,459.0,,,,,,8.0,35976.0,10,707256.5120129498,113395.20858,130330,-1.4150100794575733,0,0,台北市,和平東路三段,None,住家用,其他,北部,capital,公寓
TR-113,1.234830894401909,4,4,42.25,-0.3557078084465943,-0.8193256863726953,0.0,293017,2771071,0.2414475364363182,0.4533007574202938,-0.4384519028208025,168.0,0.0,0.0,1.0,1.1,2.0,7.0,23237.0,7,267580.40667731856,135372.1005,670000,-0.7217327373989957,1,0,新北市,明志路二段,None,住家用,其他,北部,municipality,公寓
TR-114,0.8107106258244545,7,7,23.666666666666668,0.2389392574508483,0.0859289695665669,1.0,285092,2760470,0.5783710809833452,0.2400090364925899,0.4540385864008007,168.0,0.0,0.0,1.0,1.1,4.0,5.0,8337.0,6,199174.98480580738,98380.3104,1800000,0.5648772635100051,1,1,新北市,育英街,None,住家用,其他,北部,municipality,華廈
TR-115,0.7880710104224053,4,4,48.333333333333336,-0.4441866955463102,-0.8193256863726953,0.0,300963,2765174,0.2530460799513711,-0.4817701471267602,-0.4384519028208025,416.0,0.0,0.0,1.0,1.1,3.0,24.0,33585.0,8,408382.8548486478,137104.33446,1730000,-1.7452825290457656,1,0,新北市,景平路,None,住家用,鋼筋混凝土加強磚造,北部,municipality,公寓
TR-116,0.2552950080523137,2,7,30.0,-0.1770264195634013,-0.8193256863726953,0.0,306993,2772025,-0.199862899746186,-0.5329601601494092,-0.4384519028208025,578.0,,,,,,33.0,33353.0,10,695231.0652951592,367468.31061,1450000,-1.5293122660855056,0,1,台北市,三民路,None,集合住宅,其他,北部,capital,華廈
TR-117,0.173028125333403,4,4,45.41666666666666,-0.4476339249138317,-0.8193256863726953,0.0,295644,2770077,0.208066362417385,-0.2428834196877318,-0.4384519028208025,364.0,0.0,0.0,2.0,2.2,1.0,20.0,24498.0,8,372336.1201893309,113735.70495,500000,-1.509843030974259,1,0,新北市,中華路一段,None,住家用,鋼筋混凝土加強磚造,北部,municipality,公寓
TR-118,0.4188433974482212,7,7,39.0,0.8255427881574079,-0.8193256863726953,0.0,218854,2672799,1.1373643001478502,-0.5227221575448794,0.2042266552071939,308.0,,,,,,4.0,29723.0,6,190708.8068278365,5695.8761700000005,248000,-0.5165050557601668,1,1,台中市,育強街,None,住家用,其他,中部,others,華廈
TR-119,0.6928500377866104,2,5,26.916666666666668,-0.0477553182813487,-0.8193256863726953,0.0,296188,2775012,0.5908182984141338,0.4618324262574021,-0.2911269177579064,167.0,0.0,0.0,1.0,1.1,5.0,9.0,25108.0,8,355776.6802513219,199996.98921,2000000,-0.4052485783966419,0,0,新北市,長安街,None,住家用,其他,北部,municipality,公寓
TR-120,0.7719444903217951,2,7,38.41666666666666,-0.0109848716944536,-0.8193256863726953,0.0,308662,2774358,-0.1642185952852913,1.396903330804456,-0.4384519028208025,801.0,,,,,,28.0,19012.0,9,573644.278211897,159967.1781,3000000,0.5665927727373071,0,1,台北市,文德路,None,住家用,其他,北部,capital,華廈
TR-121,-0.4943838913490871,12,12,15.0,0.1366714528810464,2.8248649848913314,2.0,302163,2771796,-0.0236216165784295,1.4054349996415645,-0.4384519028208025,705.0,,,,,,41.0,29256.0,9,620958.3560624354,197560.62198,200000,4.366971437413942,1,1,台北市,南京西路,None,住家用,其他,北部,capital,住宅大樓
TR-122,-1.073496601251186,3,18,0.3333333333333333,-0.6676820662072815,-0.2987270190492629,1.0,164667,2542619,-1.0264712936726454,0.0062413103558264,-0.4384519028208025,19.0,,,,,,,9057.0,5,165467.16685427027,44733.95028,500000,-0.960167774900718,0,1,台南市,國平北路,None,集合住宅,其他,南部,others,住宅大樓
TR-123,-0.4251672327950516,11,13,6.916666666666667,-0.1873681076659656,-0.8193256863726953,0.0,292447,2761513,-0.3401769871478026,-0.3026051015474889,0.2106320893403634,98.0,,,,,1.0,3.0,5417.0,8,357698.07923593547,134122.51188,1600000,-1.3092988955861498,0,1,新北市,中央路四段,None,集合住宅,其他,北部,municipality,住宅大樓
TR-124,-1.1239190143228412,11,12,24.5,-0.3792638757913239,-0.8193256863726953,0.0,167101,2544149,-0.5922331401212714,0.1086213364011243,0.2277132470288151,180.0,,,,,,18.0,20725.0,5,166301.90397842342,27676.07388,300000,-1.0899682257628949,0,1,台南市,民生路二段,None,住家用,其他,南部,others,住宅大樓
TR-125,-1.0621287264261656,4,15,17.083333333333332,-0.6355079254437485,-0.8193256863726953,0.0,279821,2767120,-0.7874281407404558,-0.0773690442478334,-0.1117747620291633,175.0,,,,,,22.0,17058.0,6,213937.84135319048,47193.45804,200000,-1.5322026560642772,0,1,桃園市,中埔二街,None,住家用,其他,北部,municipality,住宅大樓
TR-126,-0.663892604120481,12,29,6.916666666666667,0.4371549460833291,0.5725419672130986,1.0,252791,2746643,0.2949139931276597,-0.1814554040605529,-0.4384519028208025,44.0,,,,,1.0,6.0,20766.0,8,224281.80361785868,88115.83245,800000,0.8282415092358748,0,1,新竹縣,莊敬三路,None,住家用,其他,北部,others,住宅大樓
TR-127,-1.0467712803094888,6,12,26.83333333333333,-0.6682566044352019,-0.8193256863726953,0.0,294497,2763775,-0.2966117261400428,-0.4988334848009764,-0.4384519028208025,150.0,,,,,1.0,13.0,21038.0,8,357698.07923593547,134122.51188,1600000,-1.9864157756088734,0,1,新北市,中華路一段,None,住家用,其他,北部,municipality,住宅大樓
TR-128,-0.2041065295381001,5,10,27.0,-0.3022757532500125,-0.8193256863726953,0.0,279939,2768651,0.0765219054783692,-0.0671310416433036,-0.1651533798055749,159.0,,,,,4.0,7.0,20021.0,6,213937.84135319048,47193.45804,200000,-1.1887324812660114,0,1,桃園市,同安街,None,住家用,其他,北部,municipality,華廈
TR-129,0.9276579385063776,2,4,48.41666666666666,-0.7038779745662562,-0.8193256863726953,0.0,308572,2771026,-0.2943485956980812,0.2690167105387576,-0.4384519028208025,533.0,,,,,,6.0,21017.0,9,597437.0004844866,259226.82864,5700000,-1.2541869504001941,0,0,台北市,中坡北路,None,住家用,其他,北部,capital,公寓
TR-130,-0.1994680520724997,12,20,9.333333333333334,1.5075196646987263,0.4257856663355733,1.0,304139,2770954,0.878801647153742,0.0693756597504267,2.866752109894608,638.0,,,,,,60.0,49633.0,10,651865.7116553828,136112.59746,160000,2.002680990784726,0,1,台北市,八德路二段,None,住家用,鋼骨造,北部,capital,住宅大樓
TR-131,-0.0539929012990352,6,15,12.916666666666666,0.7514273567556974,-0.1859563878486381,1.0,287784,2760092,0.3418739497983623,-0.3077241028497537,1.8333420697432776,370.0,,,,,1.0,3.0,13188.0,7,250846.64241096022,113160.49749,1400000,0.25774686605730557,0,1,新北市,學府路,None,住家用,其他,北部,municipality,住宅大樓
TR-132,-0.5316599460078751,7,15,15.833333333333334,-0.1057836793012922,0.115280229742072,1.0,177731,2513203,-0.3930776612286541,0.0437806532391025,0.1081451432096525,191.0,0.0,0.0,1.0,1.1,4.0,13.0,9775.0,4,150886.35412273844,48618.25353,300000,0.05327720367988229,0,1,高雄市,加宏路,None,住家用,其他,南部,municipality,住宅大樓
TR-133,-0.5139952779393974,2,5,44.66666666666666,-1.0020633148568578,-0.8193256863726953,0.0,297872,2769359,-0.6066605966887763,-0.7718468875884376,-0.4384519028208025,153.0,,,,,2.0,16.0,21445.0,8,440518.4146919181,95104.27251,1080000,-2.5932358888179907,0,0,新北市,仁化街,None,住家用,其他,北部,municipality,公寓
TR-134,-0.2044910665300668,10,11,26.166666666666668,-0.1862190312101249,-0.8193256863726953,0.0,172950,2546076,-0.1537516169912194,-0.2104630781067206,-0.4384519028208025,53.0,,,,,,1.0,15181.0,4,151420.11440672807,0.0,173400,-1.2160077956895408,0,1,台南市,復國二路,None,國民住宅,其他,南部,others,住宅大樓
TR-135,-1.1562681887720536,22,22,0.4166666666666667,-0.791207785210132,-0.8193256863726953,0.0,177081,2505340,-1.230153033449186,0.040367985704259,-0.0925584596296547,212.0,,,,,,3.0,18829.0,5,165756.72545176197,34981.86978,250000,-1.5701654858785683,1,1,高雄市,十全三路,None,集合住宅,其他,南部,municipality,住宅大樓
TR-136,2.834216378240092,2,7,3.9166666666666665,1.404677321901004,-0.0608273313109585,1.0,314566,2774166,1.029299821544186,0.3543333989098391,0.8725269497678679,319.0,,,,,1.0,1.0,9133.0,8,306172.2027061323,75041.433,500000,1.6981833894998848,0,1,新北市,康寧街,其他,集合住宅,其他,北部,municipality,華廈
TR-137,-0.2134075180312985,14,15,4.0,0.2889240832799087,0.580265983048758,1.0,221146,2675178,-0.1444162039181276,0.7638535030910308,0.1359020244533868,178.0,,,,,,4.0,13092.0,6,198818.08046116488,54386.85708,248234,1.6330435694196974,0,1,台中市,松竹路一段,None,集合住宅,其他,中部,others,住宅大樓
